,pagerank
"[BUS]20.010403,50.035035",6.865719376054106e-05
"[BUS]20.087281,50.036261",6.665915517745526e-05
"[BUS]20.215595,50.035474",3.280806599135123e-05
"[BUS]20.00968,50.035288",6.53451307872562e-05
"[BUS]19.995022,50.035625",4.2316143615430637e-05
"[BUS]20.101539,50.037012",6.804160011293265e-05
"[BUS]19.822287,50.035421",2.6098850457291328e-05
"[BUS]20.184085,50.03576",4.871358965693361e-05
"[BUS]20.008403,50.035734",6.330396922229857e-05
"[BUS]20.092072,50.035602",3.8372127116083635e-05
"[BUS]19.768237,50.038523",7.996495410065162e-05
"[BUS]19.822668,50.035519",3.146365163252376e-05
"[BUS]19.823499,50.035762",3.6122745694936745e-05
"[BUS]20.042411,50.036582",7.605871179962889e-05
"[BUS]20.091946,50.03597",4.2339721252009684e-05
"[BUS]19.996161,50.035692",2.31577732951195e-05
"[BUS]19.967633,50.035714",9.875446447701771e-06
"[BUS]19.997068,50.036051",2.2314785391736195e-05
"[BUS]20.007887,50.035915",6.030595144840824e-05
"[BUS]20.183134,50.036274",5.154160932011018e-05
"[BUS]19.824258,50.036029",7.127571091042242e-05
"[BUS]19.885422,50.03584",7.978715849993667e-05
"[BUS]20.091822,50.036325",4.562368325093189e-05
"[BUS]19.884413,50.035984",4.220910847475431e-05
"[BUS]19.720758,50.038842",5.499104542677426e-05
"[BUS]19.824792,50.036249",4.0428455541674064e-05
"[BUS]19.997078,50.036382",2.850418486489677e-05
"[BUS]19.948742,50.036067",3.62786015697211e-05
"[BUS]19.883728,50.03618",7.614980050763459e-05
"[BUS]19.71685,50.03629",5.499104542677426e-05
"[BUS]20.006316,50.036454",8.244488996622775e-05
"[BUS]20.017088,50.036218",2.739784091746587e-05
"[BUS]20.016388,50.036227",3.383323214001727e-05
"[BUS]20.014631,50.036244",4.275586126848817e-05
"[BUS]20.014252,50.036248",6.772921451517295e-05
"[BUS]20.01357,50.036254",4.7211513885722975e-05
"[BUS]20.012911,50.036261",4.455058030257653e-05
"[BUS]20.182414,50.036578",5.466813547744104e-05
"[BUS]19.949048,50.036297",3.216770148842564e-05
"[BUS]20.217011,50.038022",3.306663174778791e-05
"[BUS]20.091647,50.036737",8.473455047771713e-05
"[BUS]20.005722,50.036656",5.349659568075521e-05
"[BUS]19.891589,50.036499",5.625607227812623e-05
"[BUS]19.891235,50.036514",5.826798489842144e-05
"[BUS]19.890152,50.036613",5.8442079611812904e-05
"[BUS]20.181194,50.037043",5.87699974206264e-05
"[BUS]19.889442,50.03663",5.724972842204169e-05
"[BUS]19.889801,50.036637",5.8991223592163486e-05
"[BUS]19.894555,50.036741",5.5720203707709645e-05
"[BUS]19.826126,50.036877",4.484226932903911e-05
"[BUS]20.102925,50.036822",6.97724363054298e-05
"[BUS]19.992826,50.036863",3.333459451271535e-05
"[BUS]19.993144,50.036863",2.8027023548035457e-05
"[BUS]19.826631,50.037118",2.8487292211181915e-05
"[BUS]19.993589,50.036878",2.179851182112472e-05
"[BUS]19.991755,50.037233",5.8980013487237194e-05
"[BUS]19.994144,50.037477",3.8064367455540645e-05
"[BUS]20.103934,50.03692",3.634039212947051e-05
"[BUS]20.091079,50.0372",4.579741634443911e-05
"[BUS]19.995898,50.036986",6.4857552853923e-05
"[BUS]19.949971,50.036993",4.640187751430728e-05
"[BUS]19.996349,50.036993",3.245494663995238e-05
"[BUS]20.180821,50.037116",5.897952499018351e-05
"[BUS]19.896909,50.037238",7.1818125873384e-05
"[BUS]20.081188,50.037212",6.799121374142321e-05
"[BUS]20.083973,50.037106",6.826055610856813e-05
"[BUS]20.180436,50.037162",5.877177801288087e-05
"[BUS]19.828416,50.038145",3.367069808289176e-05
"[BUS]20.106069,50.037178",6.40413578902753e-05
"[BUS]20.180121,50.0372",0.00010054045911998148
"[BUS]19.882396,50.037308",8.023308953566033e-05
"[BUS]20.090719,50.037499",8.609768060576589e-05
"[BUS]20.179676,50.037262",9.316929478267383e-05
"[BUS]19.744722,50.037241",7.063836148194763e-05
"[BUS]20.106997,50.037357",6.609006648767898e-05
"[BUS]20.066006,50.037281",6.563840127035868e-05
"[BUS]20.066901,50.037261",3.4009330489039156e-05
"[BUS]20.067288,50.037281",2.932429768656721e-05
"[BUS]19.897732,50.037593",6.719005276151899e-05
"[BUS]19.925607,50.037325",5.3212026959865274e-05
"[BUS]19.877111,50.037366",6.483309000359378e-05
"[BUS]20.178355,50.037797",8.715349296564444e-05
"[BUS]20.068152,50.037391",5.829667517983487e-05
"[BUS]19.877762,50.03751",3.750549143120618e-05
"[BUS]20.079122,50.037906",6.603337055482909e-05
"[BUS]19.743256,50.037722",7.206748239928709e-05
"[BUS]19.994902,50.037579",4.4834022269390865e-05
"[BUS]19.87811,50.037597",4.2018698714198075e-05
"[BUS]20.064049,50.037533",1.2470186162559205e-05
"[BUS]19.950661,50.037513",4.242605324362404e-05
"[BUS]20.061753,50.037519",2.572801848546188e-05
"[BUS]20.061024,50.037531",5.467446067892384e-05
"[BUS]20.062267,50.037521",1.9148510579534585e-05
"[BUS]20.019535,50.037524",4.922754521830853e-05
"[BUS]20.028106,50.037952",5.252747859119304e-05
"[BUS]20.062598,50.03753",1.1476339672988258e-05
"[BUS]20.060189,50.037582",5.8477129652338795e-05
"[BUS]20.059477,50.037643",6.365225000654953e-05
"[BUS]20.069001,50.037582",5.76263410736559e-05
"[BUS]19.898201,50.037789",6.659439589430247e-05
"[BUS]19.878883,50.03785",8.027548014011037e-05
"[BUS]20.018971,50.03762",2.25985729088145e-05
"[BUS]20.090308,50.037933",4.661744625870391e-05
"[BUS]19.941393,50.038293",2.485427584623327e-05
"[BUS]20.057836,50.037782",1.390119270190286e-05
"[BUS]20.016975,50.037721",2.7239945755967967e-05
"[BUS]19.880158,50.037732",4.373377723889386e-05
"[BUS]20.108064,50.038168",6.846574120841308e-05
"[BUS]20.069749,50.037749",5.67808804155142e-05
"[BUS]20.016372,50.037755",2.1161002756607655e-05
"[BUS]20.0572,50.037841",2.1249835719700487e-05
"[BUS]20.178024,50.037954",4.611371015389804e-05
"[BUS]20.070112,50.03782",5.212951197092741e-05
"[BUS]20.056603,50.037901",2.7435977839871504e-05
"[BUS]20.014859,50.037844",2.2793329384714006e-05
"[BUS]20.014271,50.038107",6.99217672372913e-05
"[BUS]20.07048,50.037878",9.691191941758764e-05
"[BUS]19.899724,50.038679",6.859597658967819e-05
"[BUS]19.742652,50.037908",7.436913294510771e-05
"[BUS]19.925586,50.037895",5.189982220047085e-05
"[BUS]20.055931,50.037973",3.2644920393963655e-05
"[BUS]19.938594,50.038274",5.103561508632855e-05
"[BUS]20.015832,50.038024",3.015115038547552e-05
"[BUS]20.216143,50.038136",1.6392409121222053e-05
"[BUS]20.090085,50.038239",4.954228434298039e-05
"[BUS]20.177221,50.038318",8.220498956992232e-05
"[BUS]20.071373,50.037967",5.2687046259335134e-05
"[BUS]20.054345,50.038148",6.488628620178809e-05
"[BUS]20.00644,50.039209",3.015115038547552e-05
"[BUS]20.012962,50.038214",7.633276904324217e-05
"[BUS]20.071719,50.037983",5.091223423160293e-05
"[BUS]20.072303,50.037991",4.8824021145662273e-05
"[BUS]20.072888,50.037998",4.636724960370866e-05
"[BUS]20.074058,50.038012",4.359019694167164e-05
"[BUS]20.076396,50.038037",4.054969447473061e-05
"[BUS]20.077032,50.038045",3.711453053239751e-05
"[BUS]19.742111,50.038076",3.905323820098984e-05
"[BUS]20.138845,50.041509",7.232389947418466e-05
"[BUS]20.146054,50.038119",7.596419293574936e-05
"[BUS]20.011692,50.038171",9.467118589093299e-05
"[BUS]20.013611,50.038152",3.230992252503266e-05
"[BUS]20.026209,50.038141",0.00011114377342762628
"[BUS]19.829069,50.038439",6.543772374698348e-05
"[BUS]20.01331,50.038178",3.676469064061592e-05
"[BUS]20.053778,50.03821",3.725493614675152e-05
"[BUS]20.126532,50.03817",4.001593872892281e-05
"[BUS]20.125997,50.038184",4.388324873440156e-05
"[BUS]19.740909,50.038501",6.97157403725799e-05
"[BUS]19.643398,50.038786",5.4041501983563346e-05
"[BUS]19.875281,50.038362",6.38749447868533e-05
"[BUS]20.125318,50.03823",4.714625863696218e-05
"[BUS]20.053381,50.038248",4.1676021836313586e-05
"[BUS]20.012533,50.038266",3.937586630224388e-05
"[BUS]20.127359,50.038228",7.11024157387461e-05
"[BUS]20.124532,50.038361",4.967847150034062e-05
"[BUS]20.089861,50.038683",5.185983167405282e-05
"[BUS]19.995565,50.038261",3.7829220086589876e-05
"[BUS]20.147069,50.03826",4.0869850722013395e-05
"[BUS]19.991139,50.038732",3.564075358054071e-05
"[BUS]20.011133,50.038489",0.00010446739431039795
"[BUS]20.128044,50.038309",7.269499268546046e-05
"[BUS]20.051872,50.038323",2.5986014029766977e-05
"[BUS]20.147438,50.038313",7.526694108269569e-05
"[BUS]20.176722,50.038553",4.351694878488308e-05
"[BUS]20.050764,50.038356",3.555467643322883e-05
"[BUS]19.683807,50.038329",3.0350097820480712e-05
"[BUS]20.048287,50.038428",2.4496596174331823e-05
"[BUS]20.123173,50.038626",5.125233900964716e-05
"[BUS]20.010481,50.038386",3.452289148528698e-05
"[BUS]20.1085,50.038386",7.009257921046169e-05
"[BUS]20.148321,50.038428",8.26690438267208e-05
"[BUS]20.04434,50.038541",3.0253405502765043e-05
"[BUS]20.010072,50.038452",5.935214013080068e-05
"[BUS]19.997139,50.038538",3.1017418054718906e-05
"[BUS]20.148769,50.038486",4.642746529698474e-05
"[BUS]20.009543,50.038774",4.399025097185601e-05
"[BUS]19.952002,50.038523",3.786980768095363e-05
"[BUS]20.149152,50.038535",8.630428977498853e-05
"[BUS]20.176142,50.038776",7.80326458853148e-05
"[BUS]20.129163,50.038613",7.567175598001627e-05
"[BUS]20.149714,50.038608",9.057297313997226e-05
"[BUS]20.042009,50.038609",3.606806415775145e-05
"[BUS]20.045165,50.043102",7.042306449434186e-05
"[BUS]20.121281,50.038988",5.1819369157201376e-05
"[BUS]20.008939,50.038636",2.930536842816353e-05
"[BUS]20.110218,50.038898",7.121580760444591e-05
"[BUS]20.089602,50.039238",5.435909468534671e-05
"[BUS]20.008495,50.038699",6.304971798738939e-05
"[BUS]20.11316,50.038755",7.364224774855611e-05
"[BUS]20.150893,50.038748",4.859789584033912e-05
"[BUS]19.774108,50.038858",0.00014727533144728958
"[BUS]19.875108,50.038981",6.399025223034275e-05
"[BUS]20.009191,50.038834",4.723691328991693e-05
"[BUS]20.175796,50.038825",4.1985216496266144e-05
"[BUS]19.643591,50.039326",3.3392433828156384e-05
"[BUS]20.113781,50.038839",7.933526892022337e-05
"[BUS]20.129599,50.038803",4.0076066943182796e-05
"[BUS]19.740338,50.038806",3.606578107512999e-05
"[BUS]20.175346,50.03886",4.483424792343283e-05
"[BUS]19.725597,50.039306",5.6843098390721634e-05
"[BUS]19.788869,50.042425",0.00011903742971238581
"[BUS]20.174191,50.038946",4.766570574477378e-05
"[BUS]19.831257,50.038888",2.6715749813811258e-05
"[BUS]20.151879,50.038881",9.223179625152372e-05
"[BUS]19.8316,50.038899",5.5998710173535344e-05
"[BUS]20.114229,50.038899",4.453977752707604e-05
"[BUS]19.832568,50.038918",3.316034028311283e-05
"[BUS]19.834094,50.038929",3.750573580610149e-05
"[BUS]19.900174,50.03952",7.363023666327232e-05
"[BUS]19.834552,50.038941",4.1096049085001466e-05
"[BUS]20.006652,50.03893",5.567416678143908e-05
"[BUS]20.15231,50.038939",5.088291612376691e-05
"[BUS]19.83516,50.038969",7.724156710153023e-05
"[BUS]20.114625,50.038943",4.231985499594286e-05
"[BUS]20.173834,50.038973",8.831462839420819e-05
"[BUS]20.129939,50.038952",3.61035783636966e-05
"[BUS]19.83551,50.039009",4.249902078775276e-05
"[BUS]20.006168,50.038982",2.3958073152708693e-05
"[BUS]20.173008,50.039003",8.262480248789669e-05
"[BUS]20.115768,50.03952",7.902000037824816e-05
"[BUS]20.120625,50.039104",5.2687046259335134e-05
"[BUS]20.152767,50.038999",4.833603985095274e-05
"[BUS]20.172409,50.039063",7.81889317373316e-05
"[BUS]19.83583,50.039071",4.6277980012140054e-05
"[BUS]20.007314,50.039111",3.087905834650269e-05
"[BUS]19.739684,50.039166",6.263275990864818e-05
"[BUS]20.130496,50.039102",6.297370978872447e-05
"[BUS]20.212525,50.043564",5.63744931970309e-05
"[BUS]20.005279,50.03908",6.406845450540599e-05
"[BUS]19.836217,50.039175",5.036323799423923e-05
"[BUS]20.120305,50.039165",5.419597221825296e-05
"[BUS]20.17126,50.039438",4.288272853226045e-05
"[BUS]20.004822,50.039129",4.762030707915571e-05
"[BUS]20.132836,50.039138",6.478863348197317e-05
"[BUS]20.132198,50.039136",6.362442629157737e-05
"[BUS]20.118577,50.039491",0.00010182430351989141
"[BUS]20.003646,50.039502",0.00012457631525553803
"[BUS]19.836586,50.03929",9.460419077961147e-05
"[BUS]20.154297,50.039199",4.545292485017492e-05
"[BUS]19.942373,50.040003",1.282965842009638e-05
"[BUS]19.953326,50.039503",6.555702934115468e-05
"[BUS]20.089476,50.039582",5.465220746441713e-05
"[BUS]19.874942,50.039277",3.236525149955381e-05
"[BUS]19.734315,50.039601",5.7639629322214744e-05
"[BUS]19.644018,50.040488",6.868418154616251e-05
"[BUS]20.002752,50.039351",4.417233264589619e-05
"[BUS]20.155465,50.039353",4.217418204106326e-05
"[BUS]19.837642,50.039816",8.727249587997497e-05
"[BUS]20.170841,50.039618",4.612685515544632e-05
"[BUS]19.925062,50.039446",5.219355494723945e-05
"[BUS]20.133905,50.040497",6.62507186933213e-05
"[BUS]19.868697,50.039542",1.6392409121222053e-05
"[BUS]20.00135,50.039934",0.0001092874386256169
"[BUS]20.002275,50.03963",5.097853531029534e-05
"[BUS]20.117956,50.039603",9.679783448506766e-05
"[BUS]20.089306,50.04005",5.47090630878347e-05
"[BUS]19.737392,50.039597",6.22137526800241e-05
"[BUS]19.735539,50.039599",5.964954132996228e-05
"[BUS]19.736444,50.039598",6.11755299431852e-05
"[BUS]19.734972,50.0396",5.834260209112892e-05
"[BUS]20.17006,50.040115",8.36920422222043e-05
"[BUS]20.117243,50.039664",8.715349296564444e-05
"[BUS]19.634153,50.039636",9.413564771592724e-06
"[BUS]19.634718,50.040793",3.2675247162366604e-05
"[BUS]20.158022,50.039683",3.8458622616385454e-05
"[BUS]19.634432,50.040175",2.337125347085138e-05
"[BUS]19.874635,50.039701",2.7042129765656963e-05
"[BUS]20.158791,50.039774",6.845853171163058e-05
"[BUS]19.993233,50.043338",8.051666865640401e-05
"[BUS]19.998133,50.039813",4.472229369206296e-05
"[BUS]19.901389,50.040509",5.3099983899661086e-05
"[BUS]20.160217,50.039888",7.107386931113561e-05
"[BUS]19.997082,50.040128",2.321218485591935e-05
"[BUS]19.838486,50.040286",4.669451837784954e-05
"[BUS]19.869664,50.040165",2.5860216416919846e-05
"[BUS]19.995769,50.040046",4.662791000091695e-05
"[BUS]20.089051,50.040767",9.721726330986672e-05
"[BUS]19.924693,50.040052",5.0678417980294905e-05
"[BUS]20.169327,50.040731",7.635850562566755e-05
"[BUS]19.994961,50.040331",2.8945028083355508e-05
"[BUS]19.870003,50.040339",3.1709169530621716e-05
"[BUS]20.161116,50.040171",3.744790338701639e-05
"[BUS]20.071212,50.040189",4.0090404238574266e-05
"[BUS]20.069238,50.040204",3.0046180704810548e-05
"[BUS]20.068765,50.040226",6.061718188166691e-05
"[BUS]20.071701,50.04023",3.487774658124042e-05
"[BUS]20.220509,50.04023",4.700503685380472e-05
"[BUS]20.068187,50.040398",3.497400696891901e-05
"[BUS]19.993234,50.040296",4.404454782722683e-05
"[BUS]20.077047,50.040404",2.9659302160129127e-05
"[BUS]20.080149,50.04033",9.754836412547292e-05
"[BUS]19.993654,50.040486",5.828369956147287e-05
"[BUS]20.162,50.040425",6.63641105590211e-05
"[BUS]19.870357,50.040559",3.6265755317158346e-05
"[BUS]20.080778,50.040376",5.402621327748606e-05
"[BUS]20.067022,50.040813",3.90126154550176e-05
"[BUS]20.076558,50.040536",3.460651085319403e-05
"[BUS]20.072758,50.04042",2.9886681870084462e-05
"[BUS]20.081703,50.04046",5.3508551117446645e-05
"[BUS]20.163198,50.040535",6.86093514511575e-05
"[BUS]19.644207,50.041032",6.845247398839271e-05
"[BUS]19.901772,50.040805",5.532679236993783e-05
"[BUS]19.983982,50.04051",7.11265613794615e-05
"[BUS]20.075739,50.040599",3.829926567552586e-05
"[BUS]19.98002,50.040566",1.1155880367526081e-05
"[BUS]20.082055,50.040551",5.284329992102603e-05
"[BUS]19.980979,50.040576",1.8887399830481807e-05
"[BUS]19.98136,50.040576",2.5460861991287244e-05
"[BUS]20.074714,50.040664",4.195719647889495e-05
"[BUS]19.93615,50.040864",9.461262415289122e-05
"[BUS]20.07393,50.040611",4.648367491104834e-05
"[BUS]20.074353,50.040661",4.417530177735822e-05
"[BUS]20.222572,50.040661",1.9209310289046937e-05
"[BUS]19.976131,50.040739",5.075266023396706e-05
"[BUS]19.902069,50.041083",5.388903848465187e-05
"[BUS]20.222239,50.04107",1.7616451302512534e-05
"[BUS]20.223451,50.040853",9.162703963445808e-05
"[BUS]19.8716,50.041002",3.0214901773709165e-05
"[BUS]20.066352,50.041054",4.261202841217642e-05
"[BUS]19.99161,50.041202",4.9941258031362514e-05
"[BUS]20.16559,50.040907",7.170427411159679e-05
"[BUS]19.873248,50.040986",4.568096195023455e-05
"[BUS]20.166249,50.040912",7.48715498246526e-05
"[BUS]20.166978,50.040913",7.782394076728183e-05
"[BUS]20.167937,50.040913",4.133390497881186e-05
"[BUS]19.975596,50.040959",2.2518699188926222e-05
"[BUS]20.22397,50.040971",5.057434355141919e-05
"[BUS]20.083014,50.040997",5.180581212491508e-05
"[BUS]20.088303,50.041076",5.148758977097243e-05
"[BUS]20.065135,50.041481",4.6032716540678384e-05
"[BUS]20.224508,50.041065",4.805704211217155e-05
"[BUS]19.957164,50.041069",2.7939079169432652e-05
"[BUS]20.221735,50.041465",4.287084437581852e-05
"[BUS]20.087424,50.041184",5.3152340713120364e-05
"[BUS]19.902498,50.041747",7.868052370364642e-05
"[BUS]20.224813,50.041118",4.501832227138963e-05
"[BUS]19.975086,50.04131",3.062681330148178e-05
"[BUS]19.957622,50.041157",2.1885754428616663e-05
"[BUS]19.838709,50.0412",5.182573304905988e-05
"[BUS]20.086629,50.041281",5.76263410736559e-05
"[BUS]19.837941,50.041313",0.00010003266586853962
"[BUS]20.084596,50.041525",0.00010068892253315722
"[BUS]19.643387,50.041407",3.864877048368376e-05
"[BUS]20.225947,50.041322",4.171553455196086e-05
"[BUS]19.64167,50.041878",4.228757390676307e-05
"[BUS]19.840943,50.041643",7.142653231455741e-05
"[BUS]20.226642,50.041458",3.8082403943920074e-05
"[BUS]20.22149,50.041641",2.7817953866765625e-05
"[BUS]20.226952,50.041514",6.788186491443651e-05
"[BUS]19.974794,50.041651",1.9064089985036863e-05
"[BUS]19.923699,50.041621",9.56549868619959e-05
"[BUS]20.044624,50.041641",3.078735429400473e-05
"[BUS]20.221068,50.041939",3.333052143000856e-05
"[BUS]19.841702,50.042076",6.994624560072178e-05
"[BUS]19.798298,50.041661",0.0002094121930645503
"[BUS]20.228074,50.041731",7.069379938378113e-05
"[BUS]19.637512,50.043951",0.0001453599826178693
"[BUS]20.029342,50.041788",7.953120419216783e-05
"[BUS]20.030745,50.041799",7.389110576284786e-05
"[BUS]20.029974,50.041832",4.3447781479693375e-05
"[BUS]19.641167,50.042008",4.545292485017492e-05
"[BUS]19.902703,50.04217",5.256091036457524e-05
"[BUS]20.05928,50.042051",4.887252472060006e-05
"[BUS]19.813021,50.041929",7.131599998286991e-05
"[BUS]20.228861,50.041906",3.719555044694057e-05
"[BUS]19.81334,50.041979",6.908347419220365e-05
"[BUS]20.032082,50.041929",3.921220267256215e-05
"[BUS]20.220506,50.042399",3.821548324419788e-05
"[BUS]19.814183,50.042113",0.00011346842446451443
"[BUS]19.640869,50.042084",4.833603985095274e-05
"[BUS]20.033539,50.042034",6.762009157004807e-05
"[BUS]20.229382,50.042027",9.840768887377669e-05
"[BUS]20.044971,50.042503",5.067398549988056e-05
"[BUS]20.058408,50.042182",5.203813225639126e-05
"[BUS]19.842331,50.042422",6.917728103004588e-05
"[BUS]20.239995,50.043678",9.424498485618582e-05
"[BUS]19.639745,50.042332",8.880260968891773e-05
"[BUS]19.815278,50.042288",5.572650933750612e-05
"[BUS]19.944543,50.042489",1.3381827835458301e-05
"[BUS]19.635625,50.042858",3.296092679737866e-05
"[BUS]19.98356,50.043123",1.8667040004953373e-05
"[BUS]19.90298,50.042726",7.998941515391326e-05
"[BUS]20.055613,50.042232",4.61866745498063e-05
"[BUS]20.230222,50.042221",7.255855345022982e-05
"[BUS]20.034088,50.042217",7.031027092116695e-05
"[BUS]20.054806,50.042317",4.83944321143414e-05
"[BUS]20.057158,50.042235",5.024673591026489e-05
"[BUS]19.963256,50.042346",8.645828050691082e-05
"[BUS]20.057493,50.042257",4.8924537175694064e-05
"[BUS]19.816581,50.042531",5.445581109590496e-05
"[BUS]19.679867,50.042299",9.413564771592724e-06
"[BUS]19.638689,50.042579",4.733325833674356e-05
"[BUS]20.049623,50.042339",8.296679482450496e-05
"[BUS]20.047243,50.042604",7.343885772457744e-05
"[BUS]20.050496,50.04241",8.945540292417131e-05
"[BUS]20.220244,50.042614",7.675794248249389e-05
"[BUS]20.050891,50.042452",4.9506457067645894e-05
"[BUS]20.231456,50.042509",7.483009166794265e-05
"[BUS]19.944868,50.04266",2.078272180821259e-05
"[BUS]19.989938,50.042746",7.10963254096462e-05
"[BUS]20.051272,50.042516",4.7137310211944815e-05
"[BUS]19.816949,50.042597",5.2838079627173024e-05
"[BUS]19.960448,50.042532",2.1257972575290736e-05
"[BUS]19.842821,50.042669",6.671175136317128e-05
"[BUS]19.638342,50.042707",4.962072458253207e-05
"[BUS]20.135601,50.042828",6.788888011946145e-05
