,betweenness
"[BUS]19.827431,50.044518",0.00920943401523457
"[BUS]19.997808,50.045052",0.001472617568212943
"[BUS]19.991361,50.045626",0.00012417035234436218
"[BUS]20.234999,50.043345",0.00014320339132778079
"[BUS]19.967851,50.043411",0.00024832499438002983
"[BUS]20.236268,50.043581",9.703472165174164e-05
"[BUS]19.847768,50.043981",0.0014581876496770204
"[BUS]20.036819,50.043463",0.0005743924513349231
"[BUS]19.903869,50.043661",0.0005542518355885403
"[BUS]19.987748,50.043642",0.00013709208124561005
"[BUS]20.207232,50.051731",0.009064376807480835
"[BUS]20.236738,50.043596",5.08660519757025e-05
"[BUS]20.237664,50.043619",4.697382299663361e-06
"[BUS]20.238995,50.043654",0.006729730673622061
"[BUS]19.904133,50.043849",0.0006628179238220642
"[BUS]19.987094,50.043907",0.00015273169355101097
"[BUS]19.976603,50.043703",0.0
"[BUS]20.242026,50.043764",0.006642397067589189
"[BUS]20.037472,50.043896",0.000589882815707726
"[BUS]19.958662,50.043795",0.0
"[BUS]19.828917,50.043983",0.0017735603139881148
"[BUS]19.904536,50.044147",0.0007713840120555881
"[BUS]19.825068,50.044036",0.0021994667826967227
"[BUS]19.934567,50.044334",0.003723963717796165
"[BUS]19.922291,50.043926",4.659677558796498e-05
"[BUS]19.849307,50.043931",0.0014272069209314146
"[BUS]19.848305,50.043965",0.0014426972853042175
"[BUS]19.850127,50.043994",0.0014117165565586116
"[BUS]20.218486,50.04427",0.00042759532689326936
"[BUS]19.850846,50.044075",0.0013962261921858087
"[BUS]19.828292,50.044064",0.0017890506783609177
"[BUS]19.82795,50.044093",0.0018045410427337206
"[BUS]19.851431,50.044139",0.0013807358278130058
"[BUS]19.860126,50.04562",0.00012417035234436218
"[BUS]19.973605,50.044102",0.0
"[BUS]20.037946,50.044134",0.0006053731800805288
"[BUS]19.851891,50.044197",0.0011789840435578991
"[BUS]19.82644,50.044177",0.0021244422035260123
"[BUS]19.985551,50.044524",0.0001559051759073053
"[BUS]19.85235,50.044255",0.0011634936791850962
"[BUS]19.853293,50.044374",0.0011480033148122933
"[BUS]20.218219,50.044646",0.0004735636901334533
"[BUS]19.970332,50.044302",0.0
"[BUS]20.243016,50.044398",0.006596173411832718
"[BUS]20.038392,50.044341",0.0006208635444533317
"[BUS]19.853716,50.044427",0.0011325129504394904
"[BUS]19.915067,50.044415",0.0002329446021680886
"[BUS]19.957146,50.044422",4.659677558796498e-05
"[BUS]19.854051,50.044469",0.0011170225860666874
"[BUS]19.921973,50.044432",6.20871399607679e-05
"[BUS]19.855988,50.044699",0.0011015322216938845
"[BUS]19.914743,50.044492",0.0002484349665408915
"[BUS]20.038907,50.044507",0.0006363539088261347
"[BUS]19.6395,50.044715",0.0009838109510686254
"[BUS]19.826242,50.048657",0.009193943650861767
"[BUS]19.914433,50.04459",0.00026392533091369443
"[BUS]20.039344,50.044611",0.0006518442731989376
"[BUS]20.217941,50.045041",0.00051952419821929
"[BUS]19.856559,50.044768",0.0010860418573210816
"[BUS]20.039717,50.044714",0.0006673346375717405
"[BUS]19.956382,50.044735",6.20871399607679e-05
"[BUS]19.914091,50.044744",0.00027941569528649736
"[BUS]19.857113,50.044833",0.0010705514929482786
"[BUS]19.919071,50.044985",0.00012417035234436218
"[BUS]19.857977,50.044946",0.0010550611285754757
"[BUS]19.640391,50.044982",0.001030572684897883
"[BUS]20.040274,50.044952",0.0006828250019445435
"[BUS]19.972146,50.044929",0.0
"[BUS]19.913801,50.044922",0.0002949060596593003
"[BUS]20.243728,50.044948",0.006549941900921901
"[BUS]19.858931,50.045058",0.0010395707642026728
"[BUS]19.641019,50.045162",0.0010773265635727932
"[BUS]19.919606,50.045086",0.00010867998797155925
"[BUS]20.217764,50.045295",0.0005654768511507794
"[BUS]19.996164,50.049522",0.00145712720384014
"[BUS]20.040913,50.045066",0.0006983153663173464
"[BUS]19.859357,50.045108",0.0010240803998298699
"[BUS]20.066447,50.045065",9.318962359875632e-05
"[BUS]19.920016,50.045152",9.318962359875632e-05
"[BUS]19.907349,50.045108",2.9456828802236796e-06
"[BUS]19.906869,50.0451",5.0398670292040345e-05
"[BUS]20.041515,50.045274",0.0007138057306901493
"[BUS]19.860527,50.045218",0.00018624963715078283
"[BUS]19.641525,50.045349",0.0011240725870933562
"[BUS]19.861328,50.045282",0.0001707592727779799
"[BUS]19.982186,50.04532",0.00010867998797155925
"[BUS]19.863942,50.045485",0.00015526890840517697
"[BUS]20.21752,50.045649",0.0006114216489279215
"[BUS]19.981212,50.0454",9.318962359875632e-05
"[BUS]19.642103,50.045636",0.0011708107554595718
"[BUS]19.908806,50.045652",6.227566366510223e-05
"[BUS]20.066611,50.045414",0.00010867998797155925
"[BUS]20.244657,50.045668",0.006503702534856737
"[BUS]20.042249,50.045569",0.0007292960950629522
"[BUS]19.866152,50.045664",0.00013977854403237404
"[BUS]19.865147,50.046668",0.00010867998797155925
"[BUS]20.217306,50.04596",0.0006573585915507163
"[BUS]19.922896,50.045806",0.0
"[BUS]19.643043,50.046049",0.0012175410686714404
"[BUS]20.067038,50.046141",0.00012417035234436218
"[BUS]19.974504,50.045735",0.0
"[BUS]19.909582,50.045977",0.00016800211360209054
"[BUS]19.870271,50.04594",0.0
"[BUS]20.043641,50.046014",0.0007447864594357552
"[BUS]20.216678,50.046856",0.000703287679019164
"[BUS]19.643538,50.046239",0.0012642635267289615
"[BUS]19.872608,50.046118",6.207535722924702e-05
"[BUS]19.910297,50.046259",0.0002755823799650329
"[BUS]19.879978,50.046099",9.318962359875632e-05
"[BUS]19.878369,50.046104",0.00010867998797155925
"[BUS]19.87748,50.046119",0.00012417035234436218
"[BUS]19.872918,50.046152",0.00018637531962033903
"[BUS]19.644499,50.046719",0.0013109781296321355
"[BUS]19.975968,50.046249",0.0
"[BUS]19.87428,50.046308",0.0
"[BUS]19.912033,50.046276",0.0003103964240321032
"[BUS]19.932774,50.04673",0.0
"[BUS]20.245758,50.046537",0.0064574553136372255
"[BUS]19.882357,50.046698",0.00012417035234436218
"[BUS]19.870884,50.046759",9.318962359875632e-05
"[BUS]19.977117,50.046675",0.00037266423254285816
"[BUS]19.883018,50.046954",0.00010867998797155925
"[BUS]20.246141,50.046831",0.006411200237263366
"[BUS]19.91268,50.047109",0.00010843255060962046
"[BUS]20.216068,50.047608",0.0007492089113332643
"[BUS]19.645086,50.04718",0.0013576848773809622
"[BUS]19.97763,50.046916",0.0003881545969156611
"[BUS]19.927534,50.047434",3.263816631287837e-06
"[BUS]19.883506,50.047143",9.318962359875632e-05
"[BUS]19.913235,50.047298",2.160167445497365e-07
"[BUS]19.910292,50.047519",4.659677558796498e-05
"[BUS]19.978035,50.047116",0.000403644961288464
"[BUS]19.645359,50.047392",0.0014043837699754416
"[BUS]20.064669,50.047438",0.0
"[BUS]19.933572,50.047774",0.0006433921271212825
"[BUS]19.929339,50.048022",5.920429831532233e-05
"[BUS]19.914305,50.047655",0.0003750875476589888
"[BUS]19.969954,50.047446",4.659677558796498e-05
"[BUS]19.88602,50.047454",0.00015526890840517697
"[BUS]19.885439,50.047462",0.0001707592727779799
"[BUS]19.88674,50.047471",0.00013977854403237404
"[BUS]19.884902,50.047466",0.00018624963715078283
"[BUS]19.889024,50.047565",6.20871399607679e-05
"[BUS]19.645837,50.047751",0.0014510748074155738
"[BUS]19.978844,50.047526",0.00041913532566126695
"[BUS]19.889333,50.047584",4.659677558796498e-05
"[BUS]19.891455,50.047718",0.00024832499438002983
"[BUS]19.914801,50.047817",4.657713770209682e-05
"[BUS]19.969556,50.047704",6.20871399607679e-05
"[BUS]19.892521,50.047765",0.0002328346300072269
"[BUS]19.979221,50.047719",0.0004346256900340699
"[BUS]19.925458,50.047783",4.659677558796498e-05
"[BUS]19.892861,50.047778",0.00021734426563442397
"[BUS]19.893783,50.047819",0.00020185390126162105
"[BUS]19.791401,50.047806",0.010024830457097874
"[BUS]19.915974,50.048211",1.0604458368805246e-07
"[BUS]19.894521,50.047852",0.00018636353688881814
"[BUS]19.647195,50.049208",0.0014977579897013586
"[BUS]19.97981,50.048022",0.0004501160544068728
"[BUS]19.896062,50.047966",0.003584491524783334
"[BUS]19.896709,50.048061",0.0035690011604105312
"[BUS]20.247632,50.047977",0.00636493730573516
"[BUS]19.929016,50.048048",0.0
"[BUS]19.925611,50.048051",6.20871399607679e-05
"[BUS]19.897469,50.048173",0.003553510796037728
"[BUS]19.96887,50.048144",0.0
"[BUS]19.917981,50.048885",0.00017843768615242962
"[BUS]19.89808,50.048266",0.0
"[BUS]19.980338,50.04833",0.0004656064187796757
"[BUS]19.907689,50.048366",6.20871399607679e-05
"[BUS]19.899836,50.048522",0.0
"[BUS]19.980785,50.048558",0.0004810967831524786
"[BUS]19.932556,50.048577",0.0001061977591978241
"[BUS]20.248451,50.048607",0.006318666519052606
"[BUS]19.827051,50.053613",0.009178453286488964
"[BUS]19.981069,50.0487",0.0004965871475252815
"[BUS]19.909,50.051534",0.0006329919027655061
"[BUS]19.932021,50.048904",0.0
"[BUS]20.211239,50.049993",0.0007951222884930174
"[BUS]19.790272,50.048874",0.010040320821470676
"[BUS]19.920479,50.049722",0.0002283925402238496
"[BUS]19.967443,50.048924",4.659677558796498e-05
"[BUS]19.96674,50.049211",6.20871399607679e-05
"[BUS]19.933374,50.049328",0.0004998706020424375
"[BUS]19.790036,50.04909",0.010055811185843479
"[BUS]20.249474,50.049396",0.006272387877215705
"[BUS]19.799544,50.049856",0.0007104790728240834
"[BUS]19.934962,50.049833",0.0004385650499392223
"[BUS]19.981149,50.049368",0.005718992253451017
"[BUS]19.931961,50.049374",0.00012168812357062703
"[BUS]19.965905,50.049432",4.659677558796498e-05
"[BUS]19.98259,50.049455",0.00018636353688881814
"[BUS]19.989904,50.052572",0.001441636839467337
"[BUS]19.965287,50.049584",6.20871399607679e-05
"[BUS]19.980663,50.049758",0.00573448261782382
"[BUS]19.789382,50.049668",0.010071301550216282
"[BUS]19.646708,50.050269",0.0015444333168327961
"[BUS]19.983247,50.049771",0.00020185390126162105
"[BUS]19.931474,50.050384",0.00017667420400146905
"[BUS]20.250274,50.050016",0.006226101380224457
"[BUS]19.940652,50.050089",0.0
"[BUS]20.210616,50.050265",0.0008410278104984232
"[BUS]19.788815,50.050019",0.010086791914589084
"[BUS]19.926995,50.056485",4.659677558796498e-05
"[BUS]19.926309,50.050476",8.65912939470553e-05
"[BUS]19.936859,50.050479",9.318962359875632e-05
"[BUS]20.250598,50.050226",0.006179807028078862
"[BUS]19.984149,50.050229",0.00021734426563442397
"[BUS]19.788364,50.05025",0.010102282278961887
"[BUS]19.937722,50.050333",0.0
"[BUS]20.210186,50.050444",0.0008869254773494818
"[BUS]19.647055,50.051192",0.0015911007888098866
"[BUS]19.951905,50.050362",0.0
"[BUS]20.208074,50.05136",0.000932815289046193
"[BUS]19.921901,50.050902",6.739722429951779e-06
"[BUS]19.984598,50.050454",0.0002328346300072269
"[BUS]19.939332,50.050538",0.0
"[BUS]19.926456,50.050803",2.0816159020247336e-07
"[BUS]20.251016,50.050499",0.006133504820778919
"[BUS]19.787626,50.050589",0.01011777264333469
"[BUS]19.9373,50.050582",4.659677558796498e-05
"[BUS]19.937813,50.050662",6.20871399607679e-05
"[BUS]20.251776,50.050848",0.006087194758324629
"[BUS]19.979578,50.050785",0.0002329446021680886
"[BUS]19.939027,50.050817",4.659677558796498e-05
"[BUS]19.939536,50.050889",6.20871399607679e-05
"[BUS]20.253477,50.05117",0.006040876840715992
"[BUS]19.786608,50.050966",0.010133263007707493
"[BUS]19.985681,50.051009",0.00024832499438002983
"[BUS]19.922667,50.051132",5.889401971860543e-05
"[BUS]19.979319,50.051071",0.0002484349665408915
"[BUS]19.786222,50.051102",0.010148753372080297
"[BUS]19.647697,50.051282",0.0016377604056326295
"[BUS]19.924011,50.051436",5.3395411675521234e-05
"[BUS]19.648456,50.051338",0.0016844121673010254
"[BUS]19.648776,50.051436",0.001731056073815074
"[BUS]20.20769,50.051529",0.000978697245588557
"[BUS]19.785356,50.051408",0.0101642437364531
"[BUS]19.649146,50.051662",0.0017776921251747753
"[BUS]19.924363,50.051547",4.6149031790170985e-06
"[BUS]20.254128,50.051442",0.005994551067953008
"[BUS]19.800238,50.051448",0.0007259694371968863
"[BUS]19.908677,50.051534",9.318962359875632e-05
"[BUS]19.915196,50.052706",0.0
"[BUS]19.924713,50.051656",6.109739051301274e-05
"[BUS]19.986732,50.051551",0.00013977854403237404
"[BUS]19.784156,50.051979",0.010179734100825902
"[BUS]19.925378,50.051865",0.00016515462015120763
"[BUS]19.649851,50.052128",0.0018243203213801293
"[BUS]20.254695,50.051707",0.005948217440035677
"[BUS]20.206696,50.051968",0.009048886443108032
"[BUS]19.800449,50.051951",0.0007414598015696892
"[BUS]19.925732,50.051952",0.00027258563858155205
"[BUS]19.950106,50.052051",4.659677558796498e-05
"[BUS]20.255013,50.051909",0.005901875956963998
"[BUS]19.987529,50.051912",0.00015526890840517697
"[BUS]19.96109,50.052118",0.00013977854403237404
"[BUS]19.650758,50.052882",0.0018709406624311362
"[BUS]20.269879,50.052208",0.005019895299276118
"[BUS]20.270872,50.052206",0.004973396713117494
"[BUS]20.272657,50.052221",0.004926890271804522
"[BUS]20.273805,50.052335",0.0048803759753372035
"[BUS]19.988406,50.052247",0.0001707592727779799
"[BUS]19.800591,50.052284",0.0007569501659424921
"[BUS]20.268486,50.052351",0.0050663860302803945
"[BUS]20.25563,50.052322",0.005855526618737971
"[BUS]19.783566,50.052346",0.010195224465198705
"[BUS]19.949789,50.052348",6.20871399607679e-05
"[BUS]20.267786,50.052436",0.005112868906130324
"[BUS]19.988938,50.052425",0.00018624963715078283
"[BUS]20.293671,50.052438",0.0039017612088692926
"[BUS]20.290868,50.052624",0.003948440463577904
"[BUS]20.267061,50.052521",0.005159343926825907
"[BUS]20.204588,50.053624",6.20871399607679e-05
"[BUS]19.943165,50.053146",0.00012386400132481892
"[BUS]20.266184,50.052624",0.005205811092367142
"[BUS]20.001372,50.056347",0.0014261464750945341
"[BUS]20.275067,50.052648",0.0048338538237155376
"[BUS]19.977976,50.052596",0.00026392533091369443
"[BUS]20.290522,50.052637",0.003995111863132168
"[BUS]20.289858,50.052663",0.0040417754075320845
"[BUS]20.265616,50.052693",0.00525227040275403
"[BUS]19.917476,50.05266",0.00010867998797155925
"[BUS]20.256438,50.052816",0.0058091694253575975
"[BUS]20.288581,50.052705",0.004088431096777654
"[BUS]20.265195,50.052742",0.005298721857986571
"[BUS]19.94215,50.052694",0.00013977854403237404
"[BUS]20.287749,50.052731",0.004135078930868876
"[BUS]19.921787,50.053326",0.00012417035234436218
"[BUS]20.287104,50.052754",0.004181718909805751
"[BUS]20.264658,50.052809",0.005345165458064764
"[BUS]20.286676,50.052776",0.004228351033588279
"[BUS]20.275729,50.05277",0.004787323816939524
"[BUS]20.286303,50.052802",0.004274975302216459
"[BUS]20.285346,50.052869",0.004321591715690292
"[BUS]20.264303,50.052853",0.00539160120298861
"[BUS]20.263284,50.053001",0.005438029092758109
"[BUS]19.782092,50.053324",0.010210714829571508
"[BUS]20.283983,50.052989",0.0043682002740097784
"[BUS]20.276464,50.052908",0.004740785955009164
"[BUS]19.960563,50.052922",0.00015526890840517697
"[BUS]19.800954,50.053149",0.000772440530315295
"[BUS]20.276827,50.052976",0.004694240237924456
"[BUS]20.281924,50.053159",0.0044148009771749165
"[BUS]20.262448,50.053138",0.00548444912737326
"[BUS]20.06245,50.053003",9.318962359875632e-05
"[BUS]20.061935,50.053023",0.00010867998797155925
"[BUS]20.258001,50.053125",0.005762804376822877
"[BUS]19.948871,50.053214",0.0
"[BUS]19.942428,50.053056",0.00015526890840517697
"[BUS]19.651559,50.053852",0.0019175531483277956
"[BUS]19.699992,50.059543",0.013043723375838045
"[BUS]20.262072,50.053201",0.005530861306834065
"[BUS]19.928924,50.053406",0.0
"[BUS]19.943489,50.053559",0.000108373636952016
"[BUS]20.281194,50.053213",0.004461393825185708
"[BUS]20.295992,50.053466",0.003855074099006334
"[BUS]20.278036,50.053204",0.004647686665685401
"[BUS]20.261474,50.053322",0.0055772656311405214
"[BUS]20.280813,50.053236",0.004507978818042152
"[BUS]20.279841,50.053276",0.004554555955744249
"[BUS]20.258781,50.053253",0.005716431473133809
"[BUS]20.278619,50.053272",0.004601125238291998
"[BUS]20.25911,50.053309",0.005670050714290394
"[BUS]20.259987,50.053459",0.005623662100292632
"[BUS]19.926919,50.054923",6.20871399607679e-05
"[BUS]19.942656,50.053349",0.0001707592727779799
"[BUS]20.051157,50.053459",0.00012417035234436218
"[BUS]19.960211,50.05346",0.0001707592727779799
"[BUS]19.829114,50.058353",0.009162962922116161
"[BUS]20.047487,50.053616",4.659677558796498e-05
"[BUS]19.922374,50.053624",0.00012417035234436218
"[BUS]20.204199,50.053991",4.659677558796498e-05
"[BUS]20.046444,50.053658",6.20871399607679e-05
"[BUS]19.781644,50.053746",0.01022620519394431
"[BUS]19.801341,50.054089",0.000787930894688098
"[BUS]19.959769,50.054138",0.00018624963715078283
"[BUS]20.296461,50.054145",0.0038083791339890284
"[BUS]19.943337,50.054206",0.00018624963715078283
"[BUS]20.20303,50.054592",0.0
"[BUS]19.781089,50.054361",0.010241695558317113
"[BUS]19.652521,50.054689",0.0019641577790701077
"[BUS]19.975987,50.054817",0.00027941569528649736
"[BUS]20.296679,50.054478",0.003761676313817375
"[BUS]19.801509,50.054485",0.0008034212590609009
"[BUS]20.065207,50.054778",0.00012417035234436218
"[BUS]19.780798,50.054683",0.010257185922689916
"[BUS]19.654177,50.056309",0.002010754554658073
"[BUS]20.065651,50.055256",0.00010867998797155925
"[BUS]19.801695,50.054904",0.0008189116234337038
"[BUS]19.932895,50.058612",4.659677558796498e-05
"[BUS]19.85539,50.055089",0.0
"[BUS]19.856242,50.055858",4.661248589665951e-05
"[BUS]19.946717,50.05524",4.659677558796498e-05
"[BUS]20.297231,50.055362",0.003714965638491375
"[BUS]19.975422,50.05565",0.0002949060596593003
"[BUS]20.066054,50.055692",9.318962359875632e-05
"[BUS]19.78019,50.055365",0.01027267628706272
"[BUS]19.927311,50.055869",6.20871399607679e-05
"[BUS]19.801944,50.055463",0.0008344019878065068
"[BUS]19.946273,50.05566",6.20871399607679e-05
"[BUS]19.944526,50.055733",0.0
"[BUS]20.196399,50.055788",0.0007447864594357552
"[BUS]20.195345,50.05578",0.0007292960950629522
"[BUS]19.779793,50.055776",0.010288166651435523
"[BUS]20.193685,50.055821",0.0007138057306901493
"[BUS]20.19265,50.055847",0.0006983153663173464
"[BUS]20.190558,50.05586",0.0006518442731989376
"[BUS]20.191894,50.055855",0.0006828250019445435
"[BUS]20.191216,50.055848",0.0006673346375717405
"[BUS]20.189943,50.056058",0.0006363539088261347
"[BUS]19.855498,50.056403",9.321711663897175e-05
"[BUS]20.19848,50.056026",0.0
"[BUS]20.188709,50.056522",0.0006208635444533317
"[BUS]20.067032,50.056694",6.20871399607679e-05
"[BUS]19.904991,50.056438",0.0010321397881901619
"[BUS]19.855224,50.056569",0.00013981389222693673
"[BUS]19.903148,50.05643",0.00027952173987018543
"[BUS]19.926653,50.056436",0.010759460201962617
"[BUS]19.905839,50.056581",0.001016649423817359
"[BUS]19.975244,50.056681",0.0003103964240321032
"[BUS]20.188275,50.056564",0.0006053731800805288
"[BUS]19.902794,50.056542",0.00029501210424298836
"[BUS]20.297732,50.056572",0.0036682471080110276
"[BUS]19.802441,50.056574",0.0008498923521793097
"[BUS]20.187399,50.056625",0.000589882815707726
"[BUS]20.186911,50.056658",0.0005743924513349231
"[BUS]19.902217,50.056745",0.00031050246861579123
"[BUS]20.18648,50.056688",0.0005589020869621201
"[BUS]20.185631,50.056745",0.00024832499438002983
"[BUS]20.185265,50.056771",0.0002328346300072269
"[BUS]19.854706,50.05697",0.0003103964240321032
"[BUS]20.184702,50.056812",0.00021734426563442397
"[BUS]20.184139,50.056853",0.00020185390126162105
"[BUS]20.068,50.056817",4.659677558796498e-05
"[BUS]20.071223,50.056828",6.20871399607679e-05
"[BUS]20.072668,50.056983",4.659677558796498e-05
"[BUS]20.183649,50.056884",0.00018636353688881814
"[BUS]20.297893,50.056877",0.0036215207223763324
"[BUS]19.90825,50.056911",0.00037246392610700295
